name,acronym,created_at,updated_at,invalid,dataset,reviewed,id,biography,canonical
Texas Community Propane Ltd.,,2014-04-28T07:08:22.433088,2015-02-07T18:01:42.998148,False,tx-lobbying-interests,True,23605,"P. O. Box 90901Austin, TX 78709","Texas Community Propane, Ltd."
Texas Coast Utilities Coalition of Cities (TCUC),,2014-04-24T04:14:04.302625,2015-02-07T18:01:30.237916,False,tx-lobbying-interests,True,15169,"P.O. Box 424Baytown, TX 77522",Texas Coast Utilities Coalition
Texas Coaltion of Cities for Utility Issues,,2014-04-24T04:14:04.279033,2015-02-07T18:01:10.699865,False,tx-lobbying-interests,True,15168,"1500 Marilla 7/b/nDallas, TX 75201",Texas Coalition of Cities for Utility Issues
Texas Coalition of Cities for Utililty Issues (TCCFUI),,2014-04-28T07:08:22.068272,2015-02-07T18:00:10.641910,False,tx-lobbying-interests,True,23598,"816 Congress Avenue Suite 1900Austin, TX 78701",Texas Coalition of Cities for Utility Issues
Texas Coalition of Cities for Utitlity Issues,,2014-04-28T07:08:22.143603,2015-02-07T17:59:57.865007,False,tx-lobbying-interests,True,23600,", TX",Texas Coalition of Cities for Utility Issues
Texas Coalition of Cities for Utility Issues (TCCFUI),,2014-04-28T07:08:22.112154,2015-02-07T17:59:57.863911,False,tx-lobbying-interests,True,23599,"816 Congress AvenueSuite 1900Austin, TX 78701",Texas Coalition of Cities for Utility Issues
Texas Coalition of Cities For Utility Issues (TCCFUI),,2014-04-28T07:08:22.005611,2015-02-07T17:59:45.962193,False,tx-lobbying-interests,True,23596,"816 Congress AvenueSuite 1900Austin, TX 78701",Texas Coalition of Cities for Utility Issues
"Texas Community Association Advocates, Inc.",,2014-04-24T04:14:04.421802,2015-02-07T17:59:10.957826,False,tx-lobbying-interests,True,15174,"P.O. Box 27823Austin, TX 78755",Texas Community Association Advocates
Texas Community Association Advocates Inc.,,2014-04-28T07:08:22.376624,2015-02-07T17:59:01.174199,False,tx-lobbying-interests,True,23604,"1800 Preston Park Boulevard, Suite 101Plano, TX 75093",Texas Community Association Advocates
Texas Coalllition for Affordable Power,,2014-04-24T04:14:04.254484,2015-02-07T17:57:55.538627,False,tx-lobbying-interests,True,15167,"816 Congress Avenue, Suite 1900Austin, TX 78701",Texas Coalition for Affordable Power
Texas Coalition for Affordable Power (TCAP),,2014-04-24T04:14:04.135573,2015-02-07T17:57:36.358231,False,tx-lobbying-interests,True,15162,"816 Congress AvenueSuite 1900Austin, TX 78701",Texas Coalition for Affordable Power
Texas Chiropratic Association,,2014-04-28T07:08:21.613143,2015-02-07T17:57:08.928921,False,tx-lobbying-interests,True,23589,"1122 ColoradoSuite 307Austin, TX 78701",Texas Chiropractic Association
Texas Chiropractic Assoc.,,2014-04-28T07:08:21.569784,2015-02-07T17:56:58.958836,False,tx-lobbying-interests,True,23588,"1122 Colorado StreetSuite 307Austin, TX 78701",Texas Chiropractic Association
Texas Coalition for Afforadable Insurance Solutions,TX,2015-01-16T18:42:19.374968,2015-02-07T17:56:30.099458,False,tx-lobbying-interests,True,39317,"500 West 13th Street Austin, TX 78701",Texas Coalition for Affordable Insurance Solutions
Texas Charters Schools Association,,2014-04-28T07:08:21.513405,2015-02-07T17:55:38.564402,False,tx-lobbying-interests,True,23587,"700 LavacaSuite 930Austin, TX 78701",Texas Charter Schools Association
TEXAS CHARTER SCHOOLS ASSOCIATION,,2014-04-24T04:13:57.650178,2015-02-07T17:55:19.786487,False,tx-lobbying-interests,True,14873,",",Texas Charter Schools Association
Texas Business for Clean Air Foundation,,2014-04-28T07:08:20.787075,2015-02-07T17:54:38.219350,False,tx-lobbying-interests,True,23570,"1601 Elm StreetSuite 5000Dallas, TX 75201",Texas Business for Clean Air
Texas Bus Association Inc.,,2014-04-28T07:08:20.627650,2015-02-07T17:54:11.813682,False,tx-lobbying-interests,True,23568,"19225 Camino RealDale, TX 78616-2793","Texas Bus Association, Inc."
Orthotic Coalition For Patient And Physician Choice,,2014-04-24T04:13:42.865961,2015-02-07T17:53:26.578954,False,tx-lobbying-interests,True,14183,"1122 Colorado Street, Suite 111BAustin, TX 78701",Orthotic Coalition for Patient and Physician Choice
Optinuity Alliance Resources (a company of MBIA),,2014-04-28T07:07:42.360852,2015-02-07T17:53:09.348999,False,tx-lobbying-interests,True,22698,"113 King StreetArmonk, NY 10504",Optinuity Alliance Resources Corporation
One Hour Air Conditioning & Heating Inc.,,2014-04-24T04:13:42.542597,2015-02-07T17:52:48.836872,False,tx-lobbying-interests,True,14169,"919 CongressSuite 1300Austin, TX 78701","One Hour Air Conditioning & Heating, Inc."
Occidental International Corporation,,2014-04-24T04:13:42.065391,2015-02-07T17:52:28.402353,False,tx-lobbying-interests,True,14148,"1717 Pennsylvania Avenue NWSuite 400Washington, DC 20006",Occidental Petroleum
NRP Group Inc.,,2014-04-28T07:07:36.438084,2015-02-07T17:51:54.324698,False,tx-lobbying-interests,True,22558,"5309 Transportation BlvdClevland, OH 44125",NRP Group
Liberty Healthcare Corporation,,2014-04-24T04:13:33.446232,2015-02-07T17:51:21.444621,False,tx-lobbying-interests,True,13728,"401 E. City Ave., Ste 820Bala Cynwyd, PA 19004",Liberty Healthcare
Lerin Hills Municipal Utility District of Kendall County,,2014-04-28T07:07:23.886886,2015-02-07T17:51:01.983046,False,tx-lobbying-interests,True,22270,"c/o Allen Boone Humphries Robinson LLP3200 Southwest Frwy Suite 2600Houston, TX 77027",Lerin Hills Municipal Utility District
Lennox International Inc.,,2014-04-28T07:07:23.830554,2015-02-07T17:50:41.360155,False,tx-lobbying-interests,True,22269,"2100 Lake Park BoulevardRichardson, TX 75080-2254","Lennox International, Inc."
Lennar Homes of Texas Land and Construction Ltd.,,2014-04-28T07:07:23.800073,2015-02-07T17:50:21.563464,False,tx-lobbying-interests,True,22268,"550 Greens ParkwaySuite100Houston, TX 77067",Lennar Homes of Texas
"Gonzales County, TX",,2014-04-24T04:13:22.517776,2015-02-07T00:13:22.983741,False,tx-lobbying-interests,True,13220,"414 St. Joseph St.Suite 200Gonzales, TX 78629",Gonzales County
Golden Spread Electric Cooperative Inc.,,2014-04-28T07:07:01.614393,2015-02-07T00:12:59.585682,False,tx-lobbying-interests,True,21738,"PO Box 9898Amarillo, TX 79105-9898","Golden Spread Electric Cooperative, Inc."
Global Trading Inc,,2014-04-28T07:07:01.429786,2015-02-07T00:12:37.826960,False,tx-lobbying-interests,True,21733,"2605 North Van BurenEnid, OK 73703","Global Trading, Inc"
Global Tobacco LLC,,2014-04-28T07:07:01.387628,2015-02-07T00:12:24.644949,False,tx-lobbying-interests,True,21732,"2861 Congressman LaneSuite 300Dallas, TX 75220","Global Tobacco, LLC"
Global Gaming Solutions LLC,,2014-04-24T04:13:22.291949,2015-02-07T00:12:08.608116,False,tx-lobbying-interests,True,13211,"210 N. BroadwayAda, OK 74820",Global Gaming LSP LLC
"Global Gaming LSP,LLC",,2014-04-24T04:13:22.274751,2015-02-07T00:11:53.526947,False,tx-lobbying-interests,True,13210,"210 North BroadwayAda, OK 74820",Global Gaming LSP LLC
Global Gaming LSP LLc,,2014-04-28T07:07:01.202689,2015-02-07T00:11:33.513877,False,tx-lobbying-interests,True,21727,"1000 Lone Star ParkwayGrand Prairie, TX 75050",Global Gaming LSP LLC
GlaxoSmithKline Inc.,,2014-04-28T07:07:00.930257,2015-02-07T00:11:16.837824,False,tx-lobbying-interests,True,21720,"5 Moore DriveResearch Triangle Park, NC 27709","GlaxoSmithKline, Inc."
Gilead Sciences Inc.,,2014-04-28T07:07:00.682114,2015-02-07T00:11:00.376842,False,tx-lobbying-interests,True,21714,"333 Lakeside DriveFoster City, CA 94404","Gilead Sciences, Inc."
Gexa Energy,,2014-04-24T04:13:22.126601,2015-02-07T00:10:44.891036,False,tx-lobbying-interests,True,13198,"20 Greenway PlazaSuite 600Houston, TX 77046",GEXA Energy
GeoPower Texas Co.,,2014-04-28T07:07:00.442713,2015-02-07T00:10:26.615634,False,tx-lobbying-interests,True,21708,"2301 S. Capital of Texas HwyBldg. HAustin, TX 78746",Geo Power Texas Co.
GEO Care LLC,,2014-04-24T04:13:21.238938,2015-02-07T00:09:54.792925,False,tx-lobbying-interests,True,13142,"1 Park Place, Suite 700621 NW 53rd St.Boca Raton, FL 33487","GEO Care, LLC"
GEO Care Inc.,,2014-04-28T07:06:58.344021,2015-02-07T00:09:46.594850,False,tx-lobbying-interests,True,21662,"One Park Place621 NW 53rd Ste. 700Boca Raton, FL 33487","GEO Care, LLC"
Genesys-An Alcatel-Lucent Company,,2014-04-28T07:07:00.370181,2015-02-07T00:09:15.425876,False,tx-lobbying-interests,True,21705,"2001 Junipero Serra Blvd.Daly City, CA 94014",Genesys
Genesys Telecommunications--An Alcatel-Lucent Company,,2014-04-28T07:07:00.340945,2015-02-07T00:09:15.425249,False,tx-lobbying-interests,True,21704,"2001 Junipero Serra BlvdDaly City, CA 94014",Genesys
Genesys Telecommunications,,2014-04-24T04:13:22.075354,2015-02-07T00:09:15.423868,False,tx-lobbying-interests,True,13194,"2001 Junipero Serra BlvdDaly City, CA 94014",Genesys
GDF Suez Energy Marketing NA Inc.,,2014-04-28T07:06:58.262369,2015-02-07T00:07:46.094516,False,tx-lobbying-interests,True,21660,"1990 Post Oad Blvd.Suite 1900Houston, TX 77056",GDF SUEZ Energy North America
"Gavin L. Massingill, Governmental Affairs",,2014-04-24T04:13:21.831731,2015-02-07T00:07:24.100096,False,tx-lobbying-interests,True,13175,"P.O. Box1583Austin, TX 78767",Gavin Massingill Governmental Affairs
Gateway Foundation Inc.,,2014-04-28T07:06:59.536967,2015-02-07T00:06:57.716287,False,tx-lobbying-interests,True,21690,"55 East Jackson Boulevard Suite 1500Chicago, IL 60604","Gateway Foundation, Inc."
Gas Processors Association GPA,,2014-04-28T07:06:59.453269,2015-02-07T00:06:42.712290,False,tx-lobbying-interests,True,21688,"6526 E. 60th St.Tulsa, OK 74145","Gas Processors Association, GPA"
Gamefowl Fanciers of Texas Inc.,,2014-04-28T07:06:59.129408,2015-02-07T00:06:17.963005,False,tx-lobbying-interests,True,21680,"1128 Blacksmith Farm LaneWeimar, TX 78962","Gamefowl Fanciers of Texas, Inc."
Gardens of Connemara Ltd.,,2014-04-28T07:06:59.259842,2015-02-07T00:06:00.305727,False,tx-lobbying-interests,True,21684,"1215 Old Bethany RoadAllen, TX 75013",Gardens of Connemara LTD.
Gaming Laboratories International LLC,,2014-04-28T07:06:59.188389,2015-02-07T00:05:42.363210,False,tx-lobbying-interests,True,21682,"600 Airport RoadLakewood, NJ 08701","Gaming Laboratories International, LLC"
Game Warden Peace Officer Association,,2014-04-24T04:13:21.641425,2015-02-07T00:05:24.587884,False,tx-lobbying-interests,True,13161,"4367 FM1047Hamilton, TX 76531",Game Warden Peace Officers Association
Texas Association of Free-Standing Emergency Centers,,2014-04-28T07:08:18.490776,2015-02-06T22:25:02.887763,False,tx-lobbying-interests,True,23527,"PO BOX 162925Austin, TX 78716",Texas Association of Freestanding Emergency Centers
Texas Associaiton of Counties,TX,2015-01-16T18:42:19.042988,2015-02-06T22:22:55.955595,False,tx-lobbying-interests,True,39305,"1210 San Antonio Austin, TX 78701",Texas Association of Counties
Palmetto Partners Ltd.,,2014-04-28T07:07:44.249302,2015-02-05T23:07:37.549549,False,tx-lobbying-interests,True,22739,"4400 Post Oak Parkway Suite 1400Houston, TX 77027","Palmetto Partners, Ltd."
Paladian Health,,2014-04-24T04:13:43.653964,2015-02-05T23:07:20.338756,False,tx-lobbying-interests,True,14216,"2732 Transit RoadWest Seneca, NY 14224",Palladian Health
"Palladian Health, LLC",,2014-04-24T04:13:43.699460,2015-02-05T23:07:04.810320,False,tx-lobbying-interests,True,14218,"2732 Transit RoadWest Seneca, NY 14224",Palladian Health
Padres Isles Property Owners Association,,2014-04-24T04:13:43.631294,2015-02-05T23:06:45.913427,False,tx-lobbying-interests,True,14215,"14015 Fortuna BayCorpus Christi, TX 78418","Padre Isles Property Owners Association, Inc."
"Pacific Dental Services, LLC",CA,2015-01-16T18:42:15.661976,2015-02-05T23:06:12.388955,False,tx-lobbying-interests,True,39211,"17000 Red Hill Ave. Irvine, CA 92614",Pacific Dental
Pacific Dental Services,,2014-04-24T04:13:43.562515,2015-02-05T23:06:12.387878,False,tx-lobbying-interests,True,14212,"2860 Michelle DriveIrvine, CA 92606",Pacific Dental
Ovation Financial Services LLC,,2014-04-24T04:13:43.048809,2015-02-05T22:56:00.949628,False,tx-lobbying-interests,True,14191,"805 Las Cimas Pkwy. Ste. 230Austin, TX 78746",Ovation Financial Services LP
"Ovation Financial Services, LP",,2014-04-24T04:13:43.093759,2015-02-05T22:56:00.948675,False,tx-lobbying-interests,True,14193,"805 Las Cimas ParkwaySuite 230Austin, TX 78746",Ovation Financial Services LP
Orchid Cellmark Inc.,,2014-04-28T07:07:42.614112,2015-02-05T22:55:37.850091,False,tx-lobbying-interests,True,22704,"4390 U.S. Route OnePrinceton, NJ 08540",Orchid Cellmark
Oracle America Inc,,2014-04-28T07:07:42.448078,2015-02-05T22:55:22.436391,False,tx-lobbying-interests,True,22700,"2350 Kerner Blvd. Suite 250San Rafael, CA 94901",Oracle
Oracle America Inc.,,2014-04-24T04:13:42.817836,2015-02-05T22:55:22.435762,False,tx-lobbying-interests,True,14181,"2350 Kerner BlvdSuite 250San Rafael, CA 94901",Oracle
"Oracle America, Inc",,2014-04-24T04:13:42.841765,2015-02-05T22:55:22.434525,False,tx-lobbying-interests,True,14182,"2350 Kerner Blvd., Suite 250San Rafael, CA 94901",Oracle
Oracle USA Inc,,2014-04-28T07:07:42.504064,2015-02-05T22:55:12.923684,False,tx-lobbying-interests,True,22701,"1001 Sunset BlvdRocklin, CA 95765",Oracle
Oracle USA Inc.,,2014-04-28T07:07:42.534341,2015-02-05T22:55:12.922539,False,tx-lobbying-interests,True,22702,"1910 Oracle WayReston, VA 20190",Oracle
Onion Associates Ltd.,,2014-04-24T04:13:42.610576,2015-02-05T22:52:58.200517,False,tx-lobbying-interests,True,14172,"2110-A Boca Raton Dr., Ste. 205Austin, TX 78747","Onion Associates, Ltd."
One Call Concepts Inc.,,2014-04-28T07:07:42.019357,2015-02-05T22:51:22.477996,False,tx-lobbying-interests,True,22691,"7223 Parkway DriveSuite 210Hanover, MD 21076","One Call Concepts, Inc."
Oncor Electric Delivery Co.,TX,2015-01-16T18:42:15.483344,2015-02-05T22:50:39.891004,False,tx-lobbying-interests,True,39207,"1616 Woodall Rodgers Fwy Dallas, TX 75202",Oncor Electric Delivery Company
"Omega Flex, Inc",CT,2015-01-16T18:42:15.370604,2015-02-05T22:49:56.876465,False,tx-lobbying-interests,True,39204,"213 Court Street Suite 1001 Middletown, CT 06457","Omega Flex, Inc."
Oiltanking Holdings Americas Inc.,,2014-04-28T07:07:41.781544,2015-02-05T22:48:44.362856,False,tx-lobbying-interests,True,22688,"15631 JacintoportHouston, TX 77015","Oiltanking Holdings Americas, Inc."
"Oiltanking Holding Americas, Inc.",,2014-04-24T04:13:42.247370,2015-02-05T22:48:34.407975,False,tx-lobbying-interests,True,14156,"15631 JacintoportHouston, TX 77015","Oiltanking Holdings Americas, Inc."
Oiltanking Holding Americas Inc.,,2014-04-28T07:07:41.737528,2015-02-05T22:46:35.908350,False,tx-lobbying-interests,True,22687,"15631 JacintoportHouston, TX 77015","Oiltanking Holdings Americas, Inc."
Nurse Family Partnership,,2014-04-28T07:07:40.948248,2015-02-05T22:46:02.718157,False,tx-lobbying-interests,True,22670,"1900 Grant Street Suite 400Denver, CO 80203",Nurse-Family Partnership
OCI Holdings LLC dba Care Options for Kids,,2014-04-24T04:13:41.884324,2015-02-05T22:45:42.967359,False,tx-lobbying-interests,True,14140,"4300 Sigma Rd#130Dallas, TX 75244",OCI Holdings LLC
Odfjells Terminals (Houston) Inc.,,2014-04-24T04:13:42.179712,2015-02-05T22:45:00.933921,False,tx-lobbying-interests,True,14153,"12211 Port RoadSeabrook, TX 77586",Odfjell Terminals (Houston) Inc.
Odfjell Terminals Inc. (Houston),,2014-04-28T07:07:41.576513,2015-02-05T22:44:49.438787,False,tx-lobbying-interests,True,22684,"12211 Port RoadSeabrook, TX 77586",Odfjell Terminals (Houston) Inc.
Obagi Medical Products Inc. (OMP Inc.),,2014-04-24T04:13:42.042240,2015-02-05T22:44:24.824235,False,tx-lobbying-interests,True,14147,"3760 Kilroy Airport WaySuite 500Long Beach, CA 90806",Obagi Medical Products Inc.
Occidental Petroleum Corportation,,2014-04-28T07:07:41.520359,2015-02-05T22:44:11.344324,False,tx-lobbying-interests,True,22683,"604 W. 14thAustin, TX 78701",Occidental Petroleum
Occidental Petroleum Corporation,,2014-04-24T04:13:42.111875,2015-02-05T22:44:11.343281,False,tx-lobbying-interests,True,14150,"PO Box 4294Houston, TX 77210-4294",Occidental Petroleum
Liquid Environmental Solutions of Texas LLC,,2014-04-28T07:07:24.835215,2015-02-05T19:33:12.710274,False,tx-lobbying-interests,True,22292,"11855 Sorrento Valley Road Suite CSan Diego, CA 92121","Liquid Environmental Solutions of Texas, LLC"
Liquid Environmental Solutions of Texas L.P.,,2014-04-28T07:07:24.786563,2015-02-05T19:33:03.093041,False,tx-lobbying-interests,True,22291,"11855 Sorrento Valley Road, Suite CSan Diego, CA 92121","Liquid Environmental Solutions of Texas, LLC"
Liqyid Environmental Solutions,CA,2015-01-16T18:42:13.329109,2015-02-05T19:32:31.024559,False,tx-lobbying-interests,True,39147,"12750 High Bluff Drive, Suite 450 San Diego, CA 92130",Liquid Environmental Solutions
"Linebarger Goggan Blair & Sampson, LLP",,2014-04-24T04:13:33.801544,2015-02-05T19:31:44.529737,False,tx-lobbying-interests,True,13744,"PO Box 17428Austin, TX 78760",Linebarger Goggan Blair & Sampson
Linebarger Goggan Blair & Sampson LLP,,2014-04-24T04:13:33.779425,2015-02-05T19:31:35.471273,False,tx-lobbying-interests,True,13743,"P.O. Box 17428Austin, TX 78760",Linebarger Goggan Blair & Sampson
"Linebarger, Goggan, Blair & Sampson",,2014-04-24T04:13:33.824139,2015-02-05T19:31:26.112494,False,tx-lobbying-interests,True,13745,"1300 Main, Suite 300Houston, TX 77002",Linebarger Goggan Blair & Sampson
"Linbarger, Goggan, Blair, & Sampson",TX,2015-01-16T18:42:13.247873,2015-02-05T19:31:15.070149,False,tx-lobbying-interests,True,39145,"PO Box 17428 Austin, TX 78760",Linebarger Goggan Blair & Sampson
Lilly USA LLC,,2014-04-28T07:07:24.563902,2015-02-05T19:30:40.769491,False,tx-lobbying-interests,True,22287,"Lilly Corporate CenterGovernment Affairs DepartmentIndianapolis, IN 46285","Lilly, USA"
Lilly USA,,2014-04-28T07:07:24.533303,2015-02-05T19:30:31.211426,False,tx-lobbying-interests,True,22286,"Lilly Corporate CenterGovernment Affairs Dept.Inianapolis, IN 46285","Lilly, USA"
"Life Partners, Inc. (LPI)",,2014-04-24T04:13:33.668725,2015-02-05T19:30:10.424783,False,tx-lobbying-interests,True,13738,"204 Woodhew DriveWaco, TX 76172",Life Partners Inc.
Life Partners Inc. (LPI),,2014-04-28T07:07:24.408628,2015-02-05T19:30:03.460335,False,tx-lobbying-interests,True,22283,"204 Woodhew DriveWaco, TX 76172",Life Partners Inc.
LifeLock Inc,,2014-04-28T07:07:24.464574,2015-02-05T19:29:31.453559,False,tx-lobbying-interests,True,22284,"60 E Rio Salado PkwyTempe, AZ 85281",LifeLock Inc.
